,author_name,published_date,updated_date,like_count,text
95,maryamah maryamah,2022-09-12T03:20:24Z,2022-09-12T03:20:24Z,0,"polisi ya buat apa byk gitu,  g bsa mengaman kan pendemo"
96,༒ᒫȨȦŃƊɌȮ 𝔸𝕦𝕘.༒,2022-09-12T02:49:56Z,2022-09-12T02:49:56Z,0,"Kata nya negara udh maju, kemarin2 dibilang udh jauh indo tinggalin negara asean yg lain...skrg gimana bbm naik rusuh juga jadian"
97,Dar Wis,2022-09-11T23:18:20Z,2022-09-11T23:18:20Z,0,Ya allah lindungih para mahasiswa .amin🙏🙏
98,muhammad fitraah,2022-09-11T21:14:51Z,2022-09-11T21:14:51Z,0,Pemimpin negera konoha jauh lebih hebat<br>Bisa buat kebohongan dan kebohongan lainnya hanya untuk menutup kebohongan yg 1 itu 😂😂<br>Memang hebat negara konoha itu di atas rata&quot; IQ hokagenya sampe gak bisa bergeming warganya 😂😂
99,Jack Goku,2022-09-11T21:04:37Z,2022-09-11T21:04:37Z,0,😂😂😂😂😂
100,yoga pramaditya,2022-09-11T20:41:35Z,2022-09-11T20:41:35Z,0,demo jangananarkis
101,sammy joseph,2022-09-11T18:21:00Z,2022-09-11T18:21:00Z,0,Hapus pensiun dpr! <br>Kalo perlu hapus pensiun  asn.<br>Hapus atau batalkan semua anggaran tak berguna itu!<br>Alihkan ke infrastruktur! <br>Atau buat blanja barang yg lebih berguna!
102,alfattah chanel,2022-09-11T17:38:42Z,2022-09-11T17:38:42Z,0,Gabung jadi satu ke istana para pendemo sudah cukup itu untuk....
103,zaky bayong,2022-09-11T17:01:58Z,2022-09-11T17:01:58Z,0,Ukrai menyewakan nuklir
104,Slamet Sukirno,2022-09-11T16:27:00Z,2022-09-11T16:27:00Z,0,"Hati,... Hati,  orang &quot;yg suka  memberi nasi bungkusi, sponsori demo, kalian  dalam pengawasan aparat tinggal tunggu waktu apes kalian, terbukti Jangan nangis bila dijebloskan kepenjara, sia, sia, dlm hidupmu. tahu."
105,uciha itaci,2022-09-11T16:03:49Z,2022-09-11T16:03:49Z,0,Hapus kan pensiunan dpr <br>Membebani apbn <br>Gara bbm naek rakyat sllu sengsara biasa nya anak saya sekolah cukup 10 ribu sekrang gak cukup ongkos nya terlalu besar  makin parah egois ni yang atas nya gk ada peduli sma rakyat udah mah kerjaan susah nambah lagi bbm naek
106,Pencari Keadilan,2022-09-11T14:04:37Z,2022-09-11T14:04:37Z,0,Wahai mahasiswa...  apa sih yang anda pelajari di kampus anda?  <br><br>Masa sich gak paham-paham sudah berkali-kali dijelaskan APBN untuk subsidi  BBM sudah hampir melampaui anggaran APBN sehingga harga BBM  harus  disesuaikan agar dana APBN untuk subsidi BBM bisa tetap terjangkau.  <br><br><br>Hadeeeuuhhh...  <br><br>Mahasiswa oh mahasiswa...
107,Noris KasaLova,2022-09-11T13:50:43Z,2022-09-11T13:50:43Z,0,"TELATTT,kenapa baru sekarang nyuruh mahasiswa demo setelah sudah diresmikan naik?!<br>kemaren pas masih isu dan belum diresmikan pada kemana..??"
108,Rsgy Gmy,2022-09-11T12:33:33Z,2022-09-11T12:33:33Z,0,"Turunkan gaji menteri, dpr ri, hapus pensiunan dpr ri dan pejabat lainnya. Hapus dana prakerja, pkh, dana desa. Semua diselewengkan tidak tepat sasaran"
