,author_name,published_date,updated_date,like_count,text
1722,Jisa Afta,2020-10-11T16:30:43Z,2020-10-11T16:31:28Z,82,"Tolong pemerintah atau DPR bacain dong SELURUH HALAMAN Undang-Undang Cipta Kerja nya semua HALAMAN nya ya di baca live di tv, kami mau tau yg mana yg huaxxxx"
1723,ONBLUE,2020-10-11T16:29:33Z,2020-10-11T16:29:33Z,1,Indonesia kapan majunya?
1724,Tarigan Victor,2020-10-11T16:28:59Z,2020-10-11T16:28:59Z,3,"Sejak kapan RUU tsb dimulai,,, hrs dirunut, agar elegant"
1725,Erna Irawati,2020-10-11T16:27:52Z,2020-10-11T16:27:52Z,1,Seharusnya klo ada uu baru terutama yg menyangkut hajat hidup org banyak mestinya disiarkan di seluruh tv biar kgk ada salah paham.
1726,Rendi Hertandi,2020-10-11T16:26:13Z,2020-10-11T16:26:13Z,8,"Negeri ini sudah tidak bertuan, lengser saja"
1727,AgusEfendiii,2020-10-11T16:23:26Z,2020-10-11T16:23:26Z,0,satu kata /. FK!!!
1728,Fabiola Citra,2020-10-11T16:23:02Z,2020-10-11T16:23:02Z,3,"Kita rakyat kecil hanya bisa bersuara,kita disini kalah dengan mereka yang memiliki jabatan, keegoisan dan uang,kita memiliki hati nurani dan harga diri,mereka yang duduk manis tidur menindas rakyat kecil kaya dengan hasil korupsi,kita demo bukan untuk saling bermusuhan dengan polisi,kita hanya ingin berdiskusi tetapi kita rakyat kecil tidak akan didengar kan karena mereka dari awal sudah menuli kan telinga,mereka belum merasakan bagaimana orang tua saya kerja sebagai buruh,dan saya mau tanya apakah benar jika sudah pensiun tidak ada pesangon?jika memang tidak ada pesangon saya bagaimana melanjutkan hidup,saya bagaimana melanjutkan pendidikan?apakah saya rakyat kecil akan selalu seperti ini ditindas oleh pejabat&quot; tinggi,buat bapak ibu DPR tolong simpati dengan rakyat&quot; kecil,tolong jangan egois dengar kan suara rakyat 🙏"
1729,Lalailailu,2020-10-11T16:13:46Z,2020-10-11T16:13:46Z,1,Bebek di kalimantan sehat pak?
1730,m_roy sutrisna,2020-10-11T16:12:01Z,2020-10-11T23:36:30Z,3,"Harusnya Pak Joko lebih teliti... Banyak celah di UU Cipta Kerja untuk merugikan rakyat mu...  Demo sebesar Ini menunjukan ada yg salah dari UU Cipta Kerja, ini bukan soal kepentingan politik... Hal ini akan tercatat pedas pada sejarah kaum buruh, Jokowi dan Maruf amin   meneruskan generasi nenek moyang  sang pencipta outsourcing.."
1731,SANS BREW,2020-10-11T16:11:03Z,2020-10-11T16:12:12Z,2,"PRESIDEN telah memberikan statemen bahwasanya ia membantah beberapa aturan yg ada di UU cipta kerja,,, gini aja deh,,, berani bersumpah gak dia kalau sanya,,, ada seorang buruh nanti nya ditolak perizinan hak cuti nya,, ada nya pemotongan GAJI,,, dan PHK secara sepihak oleh perusahaan,,, PRESIDEN sanggup untuk turun dari kursi ke PRESIDENan nya secara terhormat / atau tidak rakyat yg akan melengserkan nya ???? <br>Ingat TATA bahasa sangat lah gampang untuk di lakukan dari pada TATA NEGARA!!!!!!"
1732,Syafiq Safwan Production,2020-10-11T16:08:38Z,2020-10-11T16:08:38Z,0,Indonesia suka bikin huru hara.. lihat saja kalo main bola lawan malaysia main lempar2 botol..
1733,Dikss,2020-10-11T16:08:16Z,2020-10-11T16:08:16Z,3,APA KABAR MAHASISWA YANG DICULIK?
1734,Jugi Frenkx,2020-10-11T16:06:34Z,2020-10-11T16:06:34Z,65,DPR - DEWAN PERAMPOK RAKYAT <br>DPR - DEWAN PEMERAS RAKYAT <br>DPR - DEWAN PENIPU RAKYAT <br>DPR - DEWAN PEMALAK RAKYAT <br>DPR - DEWAN PENINDAS RAKYAT <br>DPR - DEWAN PEMERKOSA RAKYAT <br>DPR - DEWAN PEMBUNUH RAKYAT  <br>DPR - DEWAN PENGGUSUR RAKYAT <br>DPR - DEWAN PENGHASUT RAKYAT <br>DPR - DEWAN PENGHANCUR RAKYAT<br>DPR - DEWAN PENGKHIANAT RAKYAT <br>DPR - DEWAN PENCEKIK RAKYAT <br>DPR - DEWAN PENIKAM RAKYAT <br>DPR - DEWAN PECUNDANG RAKYAT <br>DPR - DEWAN PENJILAT RAKYAT <br>DPR - DEWAN PENYENGSARA RAKYAT<br>DPR - DEWAN PERWAKILAN RAMPOK RAKYAT
1735,lucky anisa,2020-10-11T16:06:30Z,2020-10-11T16:06:30Z,0,Ngotak dong klo hoax knp abis demo bbrp hr baru dikasi tau njg haha kmrn kmrn pas hr prtama demo kmn kocak
1736,Ahmad Putra,2020-10-11T16:06:30Z,2020-10-11T16:06:30Z,0,"Lagi2 pembohongan publik.<br><br>Klo informasi yg diterima masyarakat hoax, trus untuk apa di sahkan malam2.<br>Untuk apa kabur ke kalimantan pas ada demo.<br>Klo tidak bermasalah, tidak akan timbul banyak korban.<br>Tidak akan ada anggaran 408M untuk belanja mendesak polri persiapan antisipasi demo.<br>Kenapa micnya dimatikan pas ada interupsi.<br><br>Sandiwaramu terlalu basi (jokowi, puan, sok pintar padahal dongo )."
1737,KUSUMA JAYA,2020-10-11T16:02:53Z,2020-10-11T16:02:53Z,0,"Jika sudah di tangkap, jangan di PUKUL !!!!,,,,Ngerti ga BABI ?!!!"
1738,berakal sehat,2020-10-11T16:01:41Z,2020-10-11T16:01:41Z,0,Gue lebih skip pas jkw muncul
1739,DUNIA SE-7,2020-10-11T15:55:24Z,2020-10-11T15:55:24Z,1,Lucu presidennya udah rusuh baru bilang itu cuman hoaks
1740,Adipati,2020-10-11T15:55:08Z,2020-10-11T15:55:08Z,1,Bravo BBC Indonesia Viva Democracy
1741,Haddianarizona,2020-10-11T15:54:53Z,2020-10-11T15:54:53Z,0,"Raja Hoax siapa coba kawan?<br>Kalian pasti tau, dan jangan termakan Hoax yah kawan...<br>Cari dulu faktanya kawan, biar kalian tidak dibodohi terus🙏<br>Jaman sekarang harus melek bener kawan👍"
1742,Melody Constantia,2020-10-11T15:51:21Z,2020-10-11T15:51:21Z,0,Jgn lupa cek rekening prakerja mu :D
1743,Gembrot jiem,2020-10-11T15:50:27Z,2020-10-11T15:50:27Z,0,Kl g mau d pukul jangan mukul muak negara d buat rusuh melulu suatu saat pasti yang Kuasa yang bertindak kl ttp rusuh melulu
1744,AwiX,2020-10-11T15:46:52Z,2020-10-11T15:46:52Z,50,"Protes baik2 disidang dan didepanya dia, aja di matiin microfonnya, bagaimana masyarakat tidk protes dijalanan,. Biar seluruh rakyat dengar.. walaupan dpr pura2 tidak dengar"
1745,Andre Sanchez,2020-10-11T15:41:34Z,2020-10-11T15:41:34Z,0,"Karna udah takut maka nya lain lagi bicara nya,udah di demo baru bicara lain,kalau emamg begitu gak mungkin sampai di usir bapak benny ketika ingin berpendapat"
1746,Ari_Risa,2020-10-11T15:40:19Z,2020-10-11T15:40:19Z,0,😭😭😭 azab allah itu pedih
1747,Yanas Isya,2020-10-11T15:39:24Z,2020-10-11T15:39:32Z,2,Trandingkeunn🔥🔥🔥🔥
1748,Siti Rohma,2020-10-11T15:35:01Z,2020-10-11T15:35:01Z,0,Mles dengerin jok
1749,Ethernity,2020-10-11T15:24:26Z,2020-10-11T15:24:26Z,24,"Terima kasih untuk msyrkt semua pemilih, pendukung Jokowi, Terasa negara makin lebih baik, maju, wakilnya ntah kemana, <br>Infrastruktur sudah sangat akurat untuk mengurangi kemiskinan, Dimana mana terasa aman, Masyarakat sejahtera, Makmur, DPR Semua Terurus sangat Baik,<br>Semoga 5 periode<br>.<br>.<br>.<br>.<br>.<br>.<br>.<br>.<br>.<br>.<br>.<br>.<br>.<br>BIAR PUAS LU !!!<br>CONGEK !!!"
1750,Bams Gun,2020-10-11T15:23:13Z,2020-10-11T15:28:44Z,0,Saya herann.. setiap ada UUD yg baru  seharusnya pihak keprisidenan  langsung kasih live tayang disemua tv dan pengumumanya di   semua media   jd gak macam ini.dah kebobolan<br>  Dah hancur baru di klarifikasi... hoax atau   benar  skrng masyarakat dah bnyk yg benci sm  aparat polisi. Kenapa masyarakat  sebagian besar membenci aparat ini.. krna aparat ini   terlalu arogan.  Dan   beraninya  sm masyarakat menengah ke bawah... klu yg satu ini  tak di sebutkan lg ....yg pasti  aparat ini slalu di hati rakyat  BRAVO TNI
1751,HUMBLE,2020-10-11T15:14:21Z,2020-10-11T15:14:21Z,10,Bubarkan &quot;DPR&quot; bangun &quot;DEWAN RAKYAT&quot;<br>Karena itu semua gaakan terjadi apabila omnibus law tidak disahkan secara tiba tiba waktu lalu
1752,Diky Supriadi,2020-10-11T15:13:17Z,2020-10-11T15:13:17Z,0,Kalau mau ga rusuh komitmen batas waktu demo nya kalau di bilang mundur ya mundur....contoh kang gendang...
1753,Anak Bangsa,2020-10-11T15:12:17Z,2020-10-11T15:12:17Z,0,Intinya ada pada di DPR
1754,Ajijahtul Asnah,2020-10-11T15:08:58Z,2020-10-11T15:08:58Z,0,"Untuk pemerintahan th ini sangat buruk sekali sudah beberapa kali  rakyat dan mahasiswa se-Indonesia menolak omnibus law,to tetep aja di sahkan acara diam diam, di kritik  biar lurus ga mempan di demo kaga mempan juga,berarti demokrasi sudah hilang seolah olah pemerinta seperti seorang penjajah"
1755,Febio Dewangga Ekak,2020-10-11T15:08:49Z,2020-10-11T15:08:49Z,0,Ujung2nya kan biar bisa buka lahan di Kalimantan dan buat area multi produksi berbasis UMKM disana sama seperti di Cina kan
1756,Anwar Rifa'i,2020-10-11T15:05:56Z,2020-10-11T15:05:56Z,0,"Woi yang disorot jangan yang hanya rusuh yang menyudutkan para pendemo, seolah olah mahasiswa yang selalu membawa kerusuhan,, coba dong soroti kota lain banyak dari mereka yang juga melakukan aksi dan berakhir dengan damai"
1757,SevenKnight,2020-10-11T15:05:15Z,2020-10-11T15:05:15Z,0,Perlukah Saya Turunkan Bom Nuklir Soviet
1758,Everyday Push Up.,2020-10-11T15:04:24Z,2020-10-11T15:04:24Z,0,Aku suka 😇😇😇..
1759,Zaky Sarra,2020-10-11T15:02:19Z,2020-10-11T15:02:19Z,0,"Polisi harusnya mengayomi, malah menindas...geram pengen nyikut"
1760,untari suwandayani,2020-10-11T14:59:52Z,2020-10-11T14:59:52Z,0,Tp ga semua polisi jahat kok.. madih banyak yg baik.. cuma pak pol yg pernah tilang aku dan dimintain uang 250rb aja yg jahat ama aku... haduu
1761,Cahaya Biru,2020-10-11T14:57:15Z,2020-10-11T14:57:15Z,33,"<a href=""https://www.youtube.com/watch?v=d_ogyVC1Ybk&amp;t=1m33s"">1:33</a> <br>Jokowi ; saya melihat adanha unjuk rasa penolakan undang2 cipta kerja.....<br>Rakyat ; bohong..., kan lari ke kalteng menemui rakyat itik kemudian ngapalin teks pidato daripada melihat rakyat dan mendengar pendapat rakyat...<br>Anda lebih senang melihat telur rakyat itik daripada melihat kesengsaraan rakyat banyak di tembak dan ada yang di hakimi dan di keroyok polisi dengan kindisi lapar dan haus serta lelah mengeluarkan aspirasi penolakan undang2 cilaka tersebut...<br>Anda sangat tidak pantas menjadi presiden Republik Indonesia yang sangat besar ini karena pengecut dan penindas rakyat..."
1762,Faizal Rahadian,2020-10-11T14:56:53Z,2020-10-11T14:56:53Z,2,Pemerintah akan menindak tegas pengunjuk rasa yg anarkis. Apakah pemerintah akan menindak tegas POLISI yg anarkis juga kah?
1763,Prometheus,2020-10-11T14:56:19Z,2020-10-11T14:56:19Z,0,Masih kah mempertahan kan rezim sekarang?
1764,Bela Rahma,2020-10-11T14:53:25Z,2020-10-11T14:53:25Z,0,Mantabbbbbbbb kasiii tauuu kalo polisi jg anarkissss
1765,MAFIA_ABON,2020-10-11T14:52:40Z,2020-10-11T14:52:40Z,0,Kalo pemerintah gak ngusik kita gak bakal usik bos
1766,Bobby 'Abu Albar' Himawan,2020-10-11T14:48:43Z,2020-10-11T14:48:43Z,0,Makanya TERBUKA pak...kalau ada sesuatu TERBUKA kepada rakyat...Jelaskan...! <br>Ngerti gak ?? (maaf...saya sudah tidak percaya Presiden lagi..)
1767,Fluriote 111,2020-10-11T14:46:54Z,2020-10-11T14:46:54Z,1,"Salut ama BBC kasi judul berita, dua belah pihak. GK KAYAK YANG LAINNYA SELALU BERAT SEBELAH"
1768,FOOTBALL LENS,2020-10-11T14:44:06Z,2020-10-11T14:44:06Z,0,"di negara ini ada orang pinter yang pura2 bego, ada orang kritis yang dianggap goblok, dan ada brutalitas yang dibela orang2 polos, eh gatau polos apa pura2 polos ding"
1769,Omenyana chanel,2020-10-11T14:43:53Z,2020-10-11T14:43:53Z,0,Pemerintahan itu... Pejabat2. Nya hidup. Nya sederhana saja jng ada yg kaya..... Yg harus kaya sejahtera itu rakyat. Nya   bukan pemerintah.nya <br>Ini yg d sebut pemerintahan Rela miskin demi rakyat
1770,Rini Chan1107,2020-10-11T14:41:32Z,2020-10-11T14:41:32Z,0,"Saya mau mrnyampaikan, jika pak polisi memukul orang yang tertangkap tanpa adanya bukti bahwa dia provokator. Pak polisi juga harus bersikap anarki dong kepada para aparat yg telah tertangkap basah korupsi, saya ingin mendengar berita kalau aparat yg telah korupsi, mereka juga disiksa kayak mahasiswa pak. Soalnya yg sering saya lihat di tv, di buku, hukum selalu condong kebawah"
1771,Soak05,2020-10-11T14:39:38Z,2020-10-11T14:39:38Z,0,Semoga TNI bersama rakyat
1772,Rini Chan1107,2020-10-11T14:39:23Z,2020-10-11T14:39:23Z,0,Akhirnya pak polisi yang senior ketahuan tindakannya ya. Dulu ponakan guru saya yg jadi polwan diperlakukan aniaya sama senior polisi. Alhamdulillah polisi senior terungkap juga tindakannya. Saya berdoa semoga polisi itu diberi hidayah
1773,Muhammad Azmi Fauzy,2020-10-11T14:38:58Z,2020-10-11T14:38:58Z,2,"Maaf belum mov on pilpres kmren...<br>Apapun gerak-gerik presiden, tetap salah... walaupun ada benarnya 😆"
1774,Refoo ___,2020-10-11T14:37:36Z,2020-10-11T14:37:36Z,0,up
1775,vika ars,2020-10-11T14:36:53Z,2020-10-11T14:36:53Z,0,Jurnalis maha benar
1776,Soak05,2020-10-11T14:35:12Z,2020-10-11T14:35:12Z,0,Up
1777,Soak05,2020-10-11T14:35:08Z,2020-10-11T14:35:08Z,0,Up
1778,Soak05,2020-10-11T14:34:15Z,2020-10-11T14:34:15Z,0,TNI bersama rakyat
1779,Soak05,2020-10-11T14:34:06Z,2020-10-11T14:34:06Z,0,Cabut
1780,Aina Multazyam,2020-10-11T14:33:46Z,2020-10-11T14:33:46Z,0,Lagian isi  UU Cipta kerja ini dampaknya bahaya pak apalagi untuk lingkungan
1781,Desnita Chanel,2020-10-11T14:33:10Z,2020-10-11T14:33:10Z,0,Terlabanyak UUD  cuy yg lain aja blom tuntas <br>Apalagi covid 19 hanya bergantung pada negara lain
1782,Yudha Pramudya,2020-10-11T14:33:08Z,2020-10-11T14:33:08Z,0,"Kasihan masyarakat, sampai kapan masyarakat di hadapkan dengan militer😢😢"
1783,OMAY 165 CHANNEL,2020-10-11T14:32:13Z,2020-10-11T14:32:13Z,0,"Ngeri lihatnya, semoga Indonesia bisa tersenyum kembali"
1784,Aina Multazyam,2020-10-11T14:31:41Z,2020-10-11T14:31:41Z,2,Lakukan proses hukum untuk DPR mereka yg bentrokkan rakyat dengan polisi
1785,Surya Ardiansyah,2020-10-11T14:30:38Z,2020-10-11T14:31:35Z,0,"katanya kalo ada polisi yang berbuat kekerasan terhadap pendemo dipecat, atau disuruh ngevidioin bagi polisi yang kepergok memukuli/menyakiti pendemo, kok ini bisa sampe ada yang hilang yah pendemonya"
1786,Farrel Arendra Berliano,2020-10-11T14:28:45Z,2020-10-11T14:28:45Z,0,MASA CUMA RAKYAT KECIL YANG DIHUKUM BERAT
1787,Farrel Arendra Berliano,2020-10-11T14:28:26Z,2020-10-11T14:28:26Z,0,"KORUPTOR JUGA DISIKAPI TEGAS DONG, MASA YANG MERUGIKAN NEGARA DIPENJARANYA DI TEMPAT YANG ENAK ANJG LAH, PERSETAN DENGAN KEADILAN BAGI SELURUH RAKYAT INDONESIA ( SYARAT DAN KETENTUAN BERLAKU )"
1788,Windu Zulkarnaen,2020-10-11T14:27:53Z,2020-10-11T14:27:53Z,0,Shame on u aparat
1789,Windu Yulianto,2020-10-11T14:27:39Z,2020-10-11T14:27:39Z,0,Yes bener buat apa di pukulin kalo sudah di tangkap <br>Kalo polisi nya brutal <br>Berarti dia waktu jadi polisi nyogok puluhan juta 🤣
1790,Bersatu Indonesia,2020-10-11T14:20:58Z,2020-10-11T14:20:58Z,0,"<a href=""https://www.youtube.com/watch?v=d_ogyVC1Ybk&amp;t=7m40s"">7:40</a> pihak mana yang akan melapor ke MK jelas jelas MK punya pemerintah"
1791,It's Me 76,2020-10-11T14:19:06Z,2020-10-11T14:19:06Z,0,"Masyarakat sudah tidak percaya dengan Anda, silakan mundur"
1792,Kebo Kaiswaran,2020-10-11T14:18:55Z,2020-10-11T14:18:55Z,0,Dibayar berapa ....
1793,Abdul Malek,2020-10-11T14:13:44Z,2020-10-11T14:13:44Z,0,Halo presiden jokowi dari pada rakyat. Mati lebi baik kau mundur sajasecara hormat
1794,It's Me 76,2020-10-11T14:13:04Z,2020-10-11T14:13:04Z,0,"Silakan mundur,................."
1795,AMTOPM id,2020-10-11T14:12:40Z,2020-10-11T14:41:00Z,0,"Jikalau ada hoax tentang masalah uu cipta kerja, dimohon untuk segera di jabarkan semua pak mana yg hoax mana yg tidak, kami sudah lelah dengan semua kata&quot; hoax tapi tidak ada kejelasan.<br><br>BTW Ternyata kalao matahari hilang hal buruk bakalan terjadi guys, contohnya kaya traveling di luar angkasa, bisa dilihat di channel kita yah :D"
1796,It's Me 76,2020-10-11T14:12:37Z,2020-10-11T14:12:37Z,0,Presiden silakan turun
1797,Maza Ferdika,2020-10-11T14:12:13Z,2020-10-11T14:12:13Z,0,Hidup kuli!!!<br>Hidup jongos!!!<br>Sumpah gw gk peduli demo ini isinya apa yg penting seru euy...
1798,No Name,2020-10-11T14:09:17Z,2020-10-11T14:09:17Z,33,Penindasan di negeri sendiri. <br>Rakyat orasi gk pernah d dengar. <br>Elite politik ngomong gk pnting langsung d urus. <br>Hukum indonesia slalu tajam ke bawah. <br><br>Elite politik anti-kritik.
1799,Edy 88888,2020-10-11T14:08:16Z,2020-10-11T14:08:16Z,0,Pendemo kena prank...
1800,Sumaji Bjm,2020-10-11T14:05:20Z,2020-10-11T14:08:30Z,0,Demo demo dan demo. Bosan kali dengarnya. Ujungnya selalu satu yaitu rusuh.<br>Kemudian nyalahin aparat dan bla bla bla.......<br>Taukah kalian yg demo yg memilih yg didemo yg dpilih tp yg jadi korban adu domba dan kambing hitam adalah aparat negara yg tak memiliki pilihan.<br>Knapa selalu aparat yg mengamankan kalian yg dfitnah dan jadi korban. Coba anda pikirkan.<br>Saat aparat kasar katanya melanggar ham sementara pendemo yg melempari aparat dan memukuli aparat kalian bilang korban. <br>apa aparat gk punya ham?
1801,Muslim Siti nurdiana,2020-10-11T14:04:35Z,2020-10-11T14:04:35Z,0,Susah betol.
1802,Titin Supriatin,2020-10-11T13:57:47Z,2020-10-11T13:57:47Z,0,Pemerintah akan bersikap tegas kpada oknum demonstran tpi ga bersikap tegas kepada para koruptor!! Judulnya doang di penjara tapi lapas nya berasa hotel!!
1803,Fadly Setiawan,2020-10-11T13:57:33Z,2020-10-11T13:57:58Z,0,"Sebenarnya semua ngak bakal jadi begini,jangan benturkan rakyat dengan aparat jika para pemerintah mau berpapasan langsung dengan rakyat dan mendengarkan langsung keluh kesah mereka kemungkinan tidak akan terjadi demo sampai ricuh seperti ini,di saat mau pemilihan kalian ngemis ngemis minta suara ke rakyat,tapi saat rakyat butuh kalian,kalian malah benturkan mereka dengan aparat,sayang hanya beberapa pejabat saja yg turun langsung dan meredakan demonstran yanga lain duduk diam manis di bawah AC"
1804,APS,2020-10-11T13:54:50Z,2020-10-11T13:54:50Z,0,Dasar berita BBC memperkeruh suasana. Makan duit haram kalian.
1805,Wachyu Permata Sakti,2020-10-11T13:54:15Z,2020-10-11T13:54:38Z,0,Please add subtitle english for the another world
1806,Kawan Lama,2020-10-11T13:45:42Z,2020-10-11T13:45:42Z,0,Seharusnya kalian para polisi diam saja pura&quot; Gak tau ada demo biar dpr bingung..!!  😂<br>.<br>Kalok suda lapor bapak baru tarik sissss.. 🥳
1807,Marzuki Marzuki,2020-10-11T13:40:26Z,2020-10-11T13:40:26Z,0,Semangat terus rakyat...
1808,RYN,2020-10-11T13:39:31Z,2020-10-11T13:39:31Z,0,"<a href=""https://www.youtube.com/watch?v=d_ogyVC1Ybk&amp;t=3m43s"">3:43</a><br>bagaimana kalo penegak hukum ikut anarkis ?, misal aja udah ditangkap masih aja diseret seret sambil digebukin ??"
1809,Bindu Galung,2020-10-11T13:36:31Z,2020-10-11T13:36:31Z,0,"Sdh merusak, merusuh yah wajar ditangkap.  Pd masa era Soeharto, itu sdh disikat habis..."
1810,ɪᴢᴜᴋᴜ ᴍɪᴅᴏʀɪʏᴀ,2020-10-11T13:32:05Z,2020-10-11T13:32:05Z,0,"Sudah biasa Pemerintah melakukan Pelanggaran HUKUM dlm kebijakannya!! Sekarang jauh dari kata DEMOKRASI, Mengkritik Pemerintah bisa di Penjara, APBN cuma buat ternak BUZZER!!"
1811,titit titit,2020-10-11T13:31:12Z,2020-10-11T13:31:12Z,0,Dari TK gua ogah banget pake seragam polisi
1812,Novi Prima,2020-10-11T13:30:42Z,2020-10-11T13:30:42Z,0,gerakan golput
1813,Queeninraa,2020-10-11T13:29:03Z,2020-10-11T13:29:03Z,0,Yang begini harus tranding
1814,SkuyLaa Official,2020-10-11T13:27:45Z,2020-10-11T13:27:45Z,6,Kelakuan asli warga +62 yg barbar 😂<br>Malu di liat negara lain 🙄<br>&quot;Sikap kami tergantung bagaimana sikap kalian terhadap rakyat kecil&quot;
1815,Muchtar Zahri,2020-10-11T13:27:28Z,2020-10-11T13:27:28Z,0,Tdk transparansi
1816,zurma hdyt,2020-10-11T13:26:54Z,2020-10-11T13:26:54Z,0,sabar aja teman2 kita sdh tau mana yg baik mana yg tidak<br>bersikap sabar saja<br>next tahun yg akan datang sudah tau to siapa yg harus di pilih :)
1817,Donal Kawengian,2020-10-11T13:25:03Z,2020-10-11T13:25:03Z,0,Tuhan yang maha kuasa selalu melindungi dan memberkati BPK Presiden Jokowi.  Dan pelaku aksi anarkis ditindak sesuai dengan hukum yang berlaku dan aktor aktor yang membiayai para pendemo yang bikin gaduh negeri ini.
1818,jimmy sriwijaya,2020-10-11T13:22:18Z,2020-10-11T13:22:18Z,16,"buruh : gan besok saya dan teman&quot; mau demo undang undang <br><br>juragan : oo silahkan berapa hari? <br>buruh : 3 hari gan boleh kan? <br><br>juragan : oo silahkan kebebasan berpendapat itu wajar <br><br>buruh : tapi kami ga di pecatkan<br>juragan : ga lah kl menurut kalian baik silahkan, tp utk kebaikan yg ga ikut demo jg tolong di perhatikan<br><br>buruh : maksud nya gan? <br>juragan : seblm msk kerja lagi kalian harus karantina mandiri dulu 2 minggu setelah itu tes swab, setelah tes swab hasil nya kasih ke saya, setelah dua minggu negatif lanjut ke tes pcr setelah dua minggu negatif silahkan masuk kerja lagi utk memastikan buruh yg lain aman dari virus dan melindungi keluarga nya juga<br><br>oo iya utk tes swab tes pcr pake dana pribadi y<br>silahkan berdemo <br><br>buruh : ga jadi deh"
1819,anas mamuro,2020-10-11T13:18:31Z,2020-10-11T13:18:31Z,0,Setiap ada demo penolakan kebijakan pemerintah pasti bahasanya &quot;di tunggangi&quot; tp ttep ya gak bisa ngebuktikan kata2 itu. Omong Kosong semua
1820,SHARK,2020-10-11T13:16:50Z,2020-10-11T13:16:50Z,0,Kami butuh ketegasan pemimpin dalam menangani masalah bkn berlepas tangan dan menyerahkan ke pihak yg bkn wewenangnya...
1821,anas mamuro,2020-10-11T13:14:22Z,2020-10-11T13:14:22Z,0,knpa kok br muncul n mengklarifikasi setelah demo terjadi? Bak superhero yg datang sebagai pahlawan. 😂🤣😂🤣😂🤣
1822,polisi tidur,2020-10-11T13:13:23Z,2020-10-11T13:13:23Z,0,mahasiwa masih tulang punggung bangsa.
1823,Prancak Sae,2020-10-11T13:12:55Z,2020-10-11T13:12:55Z,0,Inilah
1824,The fire gun,2020-10-11T13:10:48Z,2020-10-11T13:10:48Z,0,Aparat pemerintah selalu benar... dan Rakyat slalu di salahkan.. inilah Indonesia bung.. dikit2 Hoax.. salah satu cara agar bisa terhindar dari kesalahan.. konyol Abisss
1825,Andry D.,2020-10-11T13:09:59Z,2020-10-11T13:09:59Z,0,"Oke pakde, fix udah gak bisa dipercaya lagi"
1826,Aida Afiantii,2020-10-11T13:03:00Z,2020-10-11T13:03:00Z,0,Negeri ku makin ngeri
1827,fajarian syafri,2020-10-11T13:01:32Z,2020-10-11T13:01:32Z,0,"<a href=""https://www.youtube.com/watch?v=d_ogyVC1Ybk&amp;t=5m06s"">5:06</a> bapak polisi yang memukul mahasiswa namanya ...AktiEko S, Knapa bapak memukul mahasiswa pak? Kenapa pak?<br>bisa di tindak lanjuti tuh bapak polisinya"
1828,Lailatul Cholila,2020-10-11T12:59:10Z,2020-10-11T12:59:10Z,0,yang renzim aparat cok bukan masyarakat
1829,Opick Project,2020-10-11T12:58:08Z,2020-10-11T12:58:08Z,0,sbnernya harus di perbaiki ruu cipta kerja soalnya ebih bnyk merugikan buruh. makanya di demo. klw memguntungkan buruh pasti diem ayem ko. coba deh koreksi ruu nya
1830,Gebus Gladiator,2020-10-11T12:51:56Z,2020-10-11T12:51:56Z,0,Jiji
1831,Faizal Reza,2020-10-11T12:48:24Z,2020-10-11T12:48:24Z,0,Jokowi bohong
1832,Music Audio Chanel,2020-10-11T12:48:22Z,2020-10-11T12:48:22Z,0,Masyarakat tidak akan salah informasi kalau Anda bpk Presiden Dn DPRRI transparan dan tidak ada yg di sembunyikan. menurut saya anda sangat telat nunggu demo rusuh baru klarifikasi.
1833,Black Filter,2020-10-11T12:47:16Z,2020-10-11T12:47:16Z,0,Klo ada kebakaran yg d salahkan asapnya... (apinya d apain anjir?)<br>Anjir lucu bngt yah...
1834,KICAUMANIA CREW,2020-10-11T12:45:00Z,2020-10-11T12:45:00Z,0,"Ko malah nyalahin masyarakat salah informasi,,,emangnya yg pada demo orong bodoh semua gak mengerti tujuannya,,,,, pemerintahan sekarang Joss bngt"
1835,Kania CS,2020-10-11T12:40:51Z,2020-10-11T12:40:51Z,0,"Mungkin yang dimaksud, demonya harus MENUNGGANGI kuda, mungkin seperti.. tidak baik berburuk sangka iya gaeys 🤭🤭🤭"
1836,Yassdi,2020-10-11T12:37:33Z,2020-10-11T12:37:33Z,0,Mahasiswanya yg demo bakal diculik?? dipaksa ngaku??
1837,Dio Rizky,2020-10-11T12:32:33Z,2020-10-11T12:32:33Z,0,"ko yg ditindak tegas cuma demonstran yg anarkis,apa kabar sm polisi yg brutal?yg mukulin mahasiswa yg ga salah apa apa.Apakah ini yg dinamakan keadilan?"
1838,Defran Hendrick,2020-10-11T12:31:11Z,2020-10-11T12:31:11Z,0,Anjimm
1839,Fadli Eng.,2020-10-11T12:28:40Z,2020-10-11T12:28:40Z,0,SOK ASIK
1840,Maya Syaroh,2020-10-11T12:27:36Z,2020-10-11T12:32:29Z,1,"Buktiin atuh paaak coba di jelaskan seterang-terang nyaa dan jabar RUU tersebut kalo hoaxxxxxxx, jangan hanya rakyat kecil tak berdasi selalu ditindaas hukum tumpul keatas. Jadi kangen zaman nya pak SBY walaupun dari kalangan TNI tapi tidak diktaktor"
1841,Syahida Maulida,2020-10-11T12:26:02Z,2020-10-11T12:26:02Z,0,Duh ah pusyeng
1842,Nana,2020-10-11T12:23:11Z,2020-10-11T12:23:11Z,0,:|
